lon,lat,PINN_log_dep
169,-88,6.0809975
170,-88,6.091323
171,-88,6.101769
172,-88,6.1123376
173,-88,6.123021
174,-88,6.1338263
175,-88,6.144742
176,-88,6.1557803
177,-88,6.1669264
178,-88,6.178197
179,-88,6.189572
-180,-87,7.6191864
-179,-87,7.604765
-178,-87,7.5903754
-177,-87,7.575978
-176,-87,7.561617
-175,-87,7.547262
-174,-87,7.5329323
-173,-87,7.5186076
-172,-87,7.504326
-171,-87,7.490048
-170,-87,7.4757934
-169,-87,7.4615726
-168,-87,7.4473743
-167,-87,7.4331956
-166,-87,7.4190516
-165,-87,7.404924
-164,-87,7.3908315
-163,-87,7.3767624
-162,-87,7.3627353
-161,-87,7.3487277
-160,-87,7.3347545
-159,-87,7.320822
-158,-87,7.3069267
-157,-87,7.293058
-156,-87,7.279214
-155,-87,7.2654176
-154,-87,7.251651
-153,-87,7.237927
-152,-87,7.224244
-151,-87,7.210595
-150,-87,7.1969795
-149,-87,7.183414
-148,-87,7.169882
-147,-87,7.156394
-146,-87,7.1429467
-145,-87,7.1295395
-144,-87,7.11617
-143,-87,7.102854
-142,-87,7.0895743
-141,-87,7.076339
-140,-87,7.063157
-139,-87,7.0500093
-138,-87,7.0369124
-137,-87,7.0238485
-136,-87,7.010845
-135,-87,6.997878
-134,-87,6.9849625
-133,-87,6.9720955
-132,-87,6.9592733
-131,-87,6.9464936
-130,-87,6.933763
-129,-87,6.9210887
-128,-87,6.9084563
-127,-87,6.895862
-126,-87,6.8833265
-125,-87,6.870838
-124,-87,6.8583984
-123,-87,6.8460035
-122,-87,6.8336735
-121,-87,6.8213735
-120,-87,6.8091326
-119,-87,6.796943
-118,-87,6.784799
-117,-87,6.772702
-116,-87,6.7606626
-115,-87,6.7486773
-114,-87,6.7367263
-113,-87,6.7248306
-112,-87,6.7129917
-111,-87,6.7011986
-110,-87,6.6894608
-109,-87,6.677768
-108,-87,6.666135
-107,-87,6.654547
-106,-87,6.6430035
-105,-87,6.631518
-104,-87,6.620077
-103,-87,6.608699
-102,-87,6.597358
-101,-87,6.5860705
-100,-87,6.574836
-99,-87,6.56365
-98,-87,6.5525227
-97,-87,6.5414343
-96,-87,6.5303893
-95,-87,6.5194044
-94,-87,6.5084777
-93,-87,6.4975944
-92,-87,6.486765
-91,-87,6.475978
-90,-87,6.465236
-89,-87,6.454562
-88,-87,6.4439178
-87,-87,6.4333363
-86,-87,6.422801
-85,-87,6.412311
-84,-87,6.401869
-83,-87,6.391476
-82,-87,6.3811364
-81,-87,6.3708367
-80,-87,6.360594
-79,-87,6.3504004
-78,-87,6.3402486
-77,-87,6.330131
-76,-87,6.320075
-75,-87,6.3100657
-74,-87,6.300109
-73,-87,6.290183
-72,-87,6.2803063
-71,-87,6.2704816
-70,-87,6.2606997
-69,-87,6.2509675
-68,-87,6.241267
-67,-87,6.2316246
-66,-87,6.2220216
-65,-87,6.212451
-64,-87,6.2029324
-63,-87,6.1934657
-62,-87,6.18402
-61,-87,6.1746335
-60,-87,6.1652713
-59,-87,6.15597
-58,-87,6.146691
-57,-87,6.1374617
-56,-87,6.128272
-55,-87,6.1191134
-54,-87,6.1100035
-53,-87,6.100926
-52,-87,6.0918913
-51,-87,6.082893
-50,-87,6.0739307
-49,-87,6.0649943
-48,-87,6.0560985
-47,-87,6.047249
-46,-87,6.0384216
-45,-87,6.0296345
-44,-87,6.020878
-43,-87,6.012147
-42,-87,6.0034637
-41,-87,5.9947996
-40,-87,5.98617
-39,-87,5.9775753
-38,-87,5.969007
-37,-87,5.9604626
-36,-87,5.9519596
-35,-87,5.943479
-34,-87,5.9350324
-33,-87,5.926603
-32,-87,5.9182043
-31,-87,5.9098287
-30,-87,5.901488
-29,-87,5.893168
-28,-87,5.8848705
-27,-87,5.876597
-26,-87,5.868358
-25,-87,5.8601327
-24,-87,5.851937
-23,-87,5.8437614
-22,-87,5.8356047
-21,-87,5.827473
-20,-87,5.8193674
-19,-87,5.811273
-18,-87,5.803199
-17,-87,5.7951517
-16,-87,5.787138
-15,-87,5.7791204
-14,-87,5.7711363
-13,-87,5.763168
-12,-87,5.755217
-11,-87,5.7472854
-10,-87,5.739377
-9,-87,5.7314897
-8,-87,5.723614
-7,-87,5.7157617
-6,-87,5.707921
-5,-87,5.7001038
-4,-87,5.6923103
-3,-87,5.684532
-2,-87,5.6767683
-1,-87,5.669031
0,-87,5.6613064
1,-87,5.653611
2,-87,5.6459193
3,-87,5.638256
4,-87,5.6306095
